"Bot","Bloco","Tracking","Category","Action","Condição de Execução"
"[DEV] Cascata","[M.2.0.1] Erro persistente","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","Redireciona serviço anterior (Bloco [INPUT])","Track ¨SPD Excecoes redirecionamento""","SPD Excecoes redirecionamento","Redireciona serviço","Sem condicionais para execução"
"[DEV] Cascata","[M.3.1.1] Conta corrente invalida","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[M.4.1.0] Ec invalido","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[EX.1.0.0] Erro de lista","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[EX.4.0.0] Erro Persistente","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes redirecionamento menu inicial por erro persistente","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[EX.2.0.0] Erro de quickReply","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[EX.3.0.0] Erro generico","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[EX.5.0.0] Erro de audio","Track ""Áudio"" to ""1""","Áudio","1","Sem condicionais para execução"
"[DEV] Cascata","[EX.5.0.0] Erro de audio","Track ""SPD excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[EX.5.0.1] Erro de imagem / sticker","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[EX.5.0.6] Erro de contato","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[EX.5.0.4] Erro de arquivo","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[EX.5.0.3] Erro de localização","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[EX.5.0.2] Erro de video","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[EX.5.0.5] Erro de emoji","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[MS.2.1.1] Valor simulacao invalido","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","Redireciona serviço de Finalizacao (Welcome)","Track ¨SPD Excecoes redirecionamento""","SPD Excecoes redirecionamento","Finalização","Sem condicionais para execução"
"[DEV] Cascata","[EX.6.0.0] Erro de API","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[EX.6.0.0] Validação erro API","Track ""SPD Excecoes {state.name} validação""","SPD Excecoes {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] Cascata","[EX.6.0.0] Validação erro API","Track ""SPD Excecoes {state.name} input inesperado""","SPD Excecoes {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] Cascata","[EX.6.0.0] Validação erro API","Track ""SPD Excecoes cutuca encerramento inatividade""","SPD Excecoes cutuca encerramento inatividade","Encerramento","input notExists  "
"[DEV] Cascata","Redirecionar Main (Menu inicial)","Track ¨SPD Excecoes redirecionamento""","SPD Excecoes redirecionamento","Menu inicial","Sem condicionais para execução"
"[DEV] Cascata","[MS.3.0.0] Número de protocolo invalido","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[EX.7.0.0] Ofensas","Track ""Ofensas""","Ofensas","1","Sem condicionais para execução"
"[DEV] Cascata","[EX.7.0.0] Ofensas","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[EX.7.0.0] Ofensas","Track ""SPD Excecoes {state.name} input""","SPD Excecoes {{state.name}} input","{{input.content}}","Sem condicionais para execução"
"[DEV] Cascata","Redireciona serviço anterior (Bloco [MSG])","Track ¨SPD Excecoes redirecionamento""","SPD Excecoes redirecionamento","Redireciona serviço","Sem condicionais para execução"
"[DEV] Cascata","[EX.6.0.1] Erro de API Menu","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[M.2.0.1] [INPUT] Erro persistente","Track ""SPD Excecoes {state.name} validação""","SPD Excecoes {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] Cascata","[M.2.0.1] [INPUT] Erro persistente","Track ""SPD Excecoes {state.name} input inesperado""","SPD Excecoes {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] Cascata","[M.2.0.1] [INPUT] Erro persistente","Track ""SPD Excecoes cutuca encerramento inatividade""","SPD Excecoes cutuca encerramento inatividade","Encerramento","input notExists  "
"[DEV] Cascata","Redireciona serviço anterior erro tipo","Track ¨SPD Excecoes redirecionamento""","SPD Excecoes redirecionamento","Tipo de mensagem não suportada","Sem condicionais para execução"
"[DEV] Cascata","[MS.4.1.0] Solicita valor da venda (Persistente)","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[MS.4.0.0] Não recebi minha venda","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[MS.4.0.0] Não recebi minha venda (Persistente)","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[MS.4.1.0] Solicita valor da venda","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[MS.2.1.1] Valor simulacao invalido (Persistente)","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[MS.3.0.0] Número de protocolo inval (Persistente)","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[EX.X.X.X] [INPUT] Erro persistente","Track ""SPD Excecoes {state.name} validação""","SPD Excecoes {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] Cascata","[EX.X.X.X] [INPUT] Erro persistente","Track ""SPD Excecoes {state.name} input inesperado""","SPD Excecoes {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] Cascata","[EX.X.X.X] [INPUT] Erro persistente","Track ""SPD Excecoes cutuca encerramento inatividade""","SPD Excecoes cutuca encerramento inatividade","Encerramento","input notExists  "
"[DEV] Cascata","Redirecionar WhatsApp Pj (Atendente)","Track ¨SPD Excecoes redirecionamento""","SPD Excecoes redirecionamento","WhatsApp PJ","Sem condicionais para execução"
"[DEV] Cascata","[EX.8.0.0] Resposta invalida KBA","""SPD Excecoes {state.name} input inesperado exibição""","SPD Excecoes {{state.name}} input inesperado exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[EX.9.0.0] Data invalida","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[EX.9.0.0] Data invalida (Persistente)","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[EX.10.0.0] Valor invalido","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[EX.10.0.0] Valor invalido (Persistente)","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[EX.11.0.0] Serial number invalido","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[EX.11.0.0] Serial invalido (Persistente)","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.0.0] Menu Acesso","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.1.0] Baixar aplicativo","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.2.0] Menu - Problemas de Login","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.6.0] Erro no Aplicativo","TRACKING ""Erro aplicativo"" TO ""{input.content}","Erro aplicativo","{{input.content}}","Sem condicionais para execução"
"[DEV] App","[A.2.4.0]Erro ao logar","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.3.0] Acesso Bloqueado","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.5.0] Não recebi senha","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.5.1] Não recebi senha - IOS","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.5.2] Não recebi senha - ANDROID","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.6.1] Celular ou pc","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.7.0] Celular","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.10.0] PC","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.8.0] Android","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.9.0] Apple IOS","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.8.1] Dica horário","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.8.2] Limpa cache","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.8.4] Reinstalar aplicativo","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.8.3] Atualizar aplicativo","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.9.3] Reinstalar aplicativo","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.9.1] Dica horário","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.9.2] Atualizar aplicativo","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.12.0] Apple IOS","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.12.1] Reiniciar modem","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.12.2] Dica horário","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.12.3] Limpar cache","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.11.0] Windows","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.11.1] Reiniciar modem","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.11.2] Dica horario","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.11.3] Limpar cache","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.8.0] Validação","Track ""SPD App {state.name} validação""","SPD App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.8.0] Validação","Track ""SPD App {state.name} input inesperado""","SPD App {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.1.0.0] Menu - inicial","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.1.0.0] Validação menu inicial","Track ""App {state.name} validação""","App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.1.0.0] Validação menu inicial","Track ""App Main {state.name} input inesperado""","App  {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.0.0] Validação menu acesso","Track ""App {state.name} validação""","App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.0.0] Validação menu acesso","Track ""App Main {state.name} input inesperado""","App  {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.2.0] Validação - Menu Problemas de login","Track ""App {state.name} validação""","App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.2.0] Validação - Menu Problemas de login","Track ""App Main {state.name} input inesperado""","App  {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.4.0] Validação - Erro ao logar","Track ""App {state.name} validação""","App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.4.0] Validação - Erro ao logar","Track ""App Main {state.name} input inesperado""","App  {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.3.0] Validação - Acesso Bloqueado","Track ""App {state.name} validação""","App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.3.0] Validação - Acesso Bloqueado","Track ""App Main {state.name} input inesperado""","App  {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.5.0] Validação - Não recebi senmha","Track ""App {state.name} validação""","App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.5.0] Validação - Não recebi senmha","Track ""App Main {state.name} input inesperado""","App  {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.5.1] Validação - Não recebi senha IOS","Track ""App {state.name} validação""","App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.5.1] Validação - Não recebi senha IOS","Track ""App Main {state.name} input inesperado""","App  {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.5.2] Validação - Não recebi senha Android","Track ""App {state.name} validação""","App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.5.2] Validação - Não recebi senha Android","Track ""App Main {state.name} input inesperado""","App  {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.4.0.0] Alterar domicilio","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.3.0.0] Alterações cadastrais","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.3.0.0] Validação Alterações Cadastrais","Track ""App {state.name} validação""","App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.3.0.0] Validação Alterações Cadastrais","Track ""App Main {state.name} input inesperado""","App  {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.3.1.0][MSG] Alterações cadastrais","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.8.1] Validação Dica horário","Track ""SPD App {state.name} validação""","SPD App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.8.1] Validação Dica horário","Track ""SPD App {state.name} input inesperado""","SPD App {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.8.2] Validação Limpa cache","Track ""SPD App {state.name} validação""","SPD App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.8.2] Validação Limpa cache","Track ""SPD App {state.name} input inesperado""","SPD App {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.8.3] Validação Atualizar aplicativo","Track ""SPD App {state.name} validação""","SPD App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.8.3] Validação Atualizar aplicativo","Track ""SPD App {state.name} input inesperado""","SPD App {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.9.3]  Validação Reinstalar aplicativo","Track ""SPD App {state.name} validação""","SPD App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.9.3]  Validação Reinstalar aplicativo","Track ""SPD App {state.name} input inesperado""","SPD App {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.9.0]  Validação Apple IOS","Track ""SPD App {state.name} validação""","SPD App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.9.0]  Validação Apple IOS","Track ""SPD App {state.name} input inesperado""","SPD App {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.9.1] Dica horário Validação","Track ""SPD App {state.name} validação""","SPD App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.9.1] Dica horário Validação","Track ""SPD App {state.name} input inesperado""","SPD App {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.9.3] Atualizar aplicativo Validação","Track ""SPD App {state.name} validação""","SPD App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.9.3] Atualizar aplicativo Validação","Track ""SPD App {state.name} input inesperado""","SPD App {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.8.4] Validação Reinstalar aplicativo","Track ""SPD App {state.name} validação""","SPD App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.8.4] Validação Reinstalar aplicativo","Track ""SPD App {state.name} input inesperado""","SPD App {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.7.0] Validação celular","Track ""App {state.name} validação""","App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.7.0] Validação celular","Track ""App Main {state.name} input inesperado""","App  {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.6.1] Validação - Origem Acesso","Track ""App {state.name} validação""","App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.6.1] Validação - Origem Acesso","Track ""App Main {state.name} input inesperado""","App  {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.11.0] Windows Validação","Track ""SPD App {state.name} validação""","SPD App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.11.0] Windows Validação","Track ""SPD App {state.name} input inesperado""","SPD App {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.12.3] Limpar cache Validação","Track ""SPD App {state.name} validação""","SPD App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.12.3] Limpar cache Validação","Track ""SPD App {state.name} input inesperado""","SPD App {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.12.2] Validação Dica horário","Track ""SPD App {state.name} validação""","SPD App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.12.2] Validação Dica horário","Track ""SPD App {state.name} input inesperado""","SPD App {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.12.1]  Validação Reiniciar modem","Track ""SPD App {state.name} validação""","SPD App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.12.1]  Validação Reiniciar modem","Track ""SPD App {state.name} input inesperado""","SPD App {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.12.0] Apple IOS Validação","Track ""SPD App {state.name} validação""","SPD App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.12.0] Apple IOS Validação","Track ""SPD App {state.name} input inesperado""","SPD App {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.11.3]  Validação Limpar cache","Track ""SPD App {state.name} validação""","SPD App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.11.3]  Validação Limpar cache","Track ""SPD App {state.name} input inesperado""","SPD App {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.11.2] Validação Dica horario","Track ""SPD App {state.name} validação""","SPD App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.11.2] Validação Dica horario","Track ""SPD App {state.name} input inesperado""","SPD App {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.11.1] Validação Reiniciar modem","Track ""SPD App {state.name} validação""","SPD App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.11.1] Validação Reiniciar modem","Track ""SPD App {state.name} input inesperado""","SPD App {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.10.0] Validação PC","Track ""App {state.name} validação""","App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.10.0] Validação PC","Track ""App Main {state.name} input inesperado""","App  {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.7.0][MSG] Ativação do token","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.3.1.0][INPUT] Alterações cadastrais","Track ""App {state.name} validação""","App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] SPD Taxas e Condicoes","[TC.1.0.0][INPUT] Menu Taxas e condições","Track ""SPD Taxas e Condicoes {state.name} input inesperado""","SPD Taxas e Condicoes {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] SPD Maquina Safrapay","[MS.7.3.0][HTTP] API Protocolo","Track ""SPD Taxas e Condicoes {{state.name}} api status""","SPD Taxas e Condicoes {{state.name}} api status","{{statusOcorrencia}}","context exists variable: statusOcorrencia "
"[DEV] SPD Solucoes","[S.3.7.2][MSG] Video Venda por Boleto","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] SPD Main","[M.5.3.2][MSG] Pix","Track ""SPD Main {state.name} exibição""","SPD Main {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Intencoes","Autenticação BigID","Track ""autenticacao BigId sem pesquisa""","Autenticacao BigID sem pesquisa","{{phone}} | sem pesquisa","context equals variable: pesquisaBigID value: false"
"[DEV] Seguros","[S.7.0.0][MSG] Cancelamento","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] OS","[OS.2.4.1] Valida input OS Não encontrada","Track ""SPD Maquina Safrapay {state.name} validação""","SPD Ordem de servico {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] Finalizacao","[F.3.2.6][MSG] Outros motivos","Track ""SPD Finalizacao ""{{state.name}}"" validação""","SPD Finalizacao {{state.name}} validação","{{input.content}}","input exists  "
"[DEV] Excecoes","[EX.12.0.0] Lista númerica invalida","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[EX.12.0.0] Lista númerica invalida","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.3.1.0][INPUT] Alterações cadastrais","Track ""App Main {state.name} input inesperado""","App  {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
